chemical	disease1	disease2
37442	32267	17920
45179	32267	17920
46179	32267	17920
33281	32267	17920
24039	32267	17920
55986	32267	17920
20983	32267	17920
35644	32267	17920
43059	32267	17920
50093	32267	17920
15302	32267	17920
30222	32267	17920
60479	32267	17920
9018	32267	17920
16138	32267	17920
10122	32267	17920
8772	32267	17920
39465	32267	17920
29661	32267	17920
38162	32267	17920
3562	32267	17920
50258	32267	17920
19241	32267	17920
11728	32267	17920
7440	32267	17920
14439	32267	17920
31714	32267	17920
58380	32267	17920
41772	28365	17920
45179	28365	17920
46179	28365	17920
50093	28365	17920
16138	28365	17920
8772	28365	17920
3562	28365	17920
11728	28365	17920
7440	28365	17920
14439	28365	17920
58380	28365	17920
5126	55315	17920
59297	55315	17920
41595	55315	17920
45026	55315	17920
25217	55315	17920
24636	55315	17920
19834	55315	17920
33510	55315	17920
19407	55315	17920
10333	55315	17920
19363	55315	17920
37442	55315	17920
45179	55315	17920
46179	55315	17920
20983	55315	17920
35644	55315	17920
50093	55315	17920
30222	55315	17920
10122	55315	17920
8772	55315	17920
29661	55315	17920
38162	55315	17920
3562	55315	17920
19241	55315	17920
11728	55315	17920
14439	55315	17920
31714	55315	17920
58380	55315	17920
10473	24834	17920
7604	24834	17920
24039	24834	17920
30222	24834	17920
8772	24834	17920
11728	24834	17920
45179	40575	17920
30222	40575	17920
8772	40575	17920
3562	40575	17920
11728	40575	17920
58380	40575	17920
45026	39387	17920
33510	39387	17920
19407	39387	17920
32079	39387	17920
45179	39387	17920
46179	39387	17920
24039	39387	17920
35644	39387	17920
50093	39387	17920
9018	39387	17920
16138	39387	17920
10122	39387	17920
8772	39387	17920
38162	39387	17920
3562	39387	17920
19241	39387	17920
11728	39387	17920
14439	39387	17920
58380	39387	17920
5126	33178	17920
34917	33178	17920
36285	33178	17920
59297	33178	17920
44250	33178	17920
10473	33178	17920
46172	33178	17920
24636	33178	17920
19834	33178	17920
35808	33178	17920
33510	33178	17920
19407	33178	17920
32079	33178	17920
19363	33178	17920
23731	33178	17920
45179	33178	17920
46179	33178	17920
24039	33178	17920
20983	33178	17920
35644	33178	17920
50093	33178	17920
30222	33178	17920
16138	33178	17920
10122	33178	17920
8772	33178	17920
29661	33178	17920
38162	33178	17920
3562	33178	17920
19241	33178	17920
11728	33178	17920
7440	33178	17920
14439	33178	17920
31714	33178	17920
58380	33178	17920
46172	32588	17920
33510	32588	17920
19407	32588	17920
46179	32588	17920
33281	32588	17920
35644	32588	17920
50093	32588	17920
30222	32588	17920
9018	32588	17920
16138	32588	17920
10122	32588	17920
8772	32588	17920
38162	32588	17920
3562	32588	17920
50258	32588	17920
7440	32588	17920
14439	32588	17920
31714	32588	17920
58380	32588	17920
5126	16875	17920
60536	16875	17920
44250	16875	17920
41595	16875	17920
45026	16875	17920
10473	16875	17920
46451	16875	17920
24636	16875	17920
29226	16875	17920
46509	16875	17920
19363	16875	17920
45179	16875	17920
20983	16875	17920
35644	16875	17920
50093	16875	17920
30222	16875	17920
60479	16875	17920
16138	16875	17920
10122	16875	17920
8772	16875	17920
3562	16875	17920
50258	16875	17920
19241	16875	17920
11728	16875	17920
31714	16875	17920
58380	16875	17920
45179	38119	17920
35644	38119	17920
8772	38119	17920
19241	38119	17920
31714	38119	17920
50366	32267	17961
38774	32267	17967
3562	32267	17967
57830	32267	17967
30085	32267	17967
58380	32267	17967
40577	32267	17967
30209	32267	17967
31121	32267	17974
8772	32267	17999
14439	32267	18020
10716	32267	18044
8772	32267	18044
3562	32267	18068
3562	62472	18070
35568	62472	18070
3562	8321	18070
35568	8321	18070
28672	8321	18070
62710	8321	18070
4367	32267	18071
13596	32267	18071
23616	32267	18071
48160	32267	18071
52223	32267	18071
3562	52027	18099
3562	37183	18099
8772	22643	18099
20968	36069	18099
8891	36069	18099
24636	36069	18099
3562	36069	18099
8772	36069	18099
20968	32267	18099
8891	32267	18099
24636	32267	18099
34950	32267	18099
3562	32267	18099
8772	32267	18099
38008	32267	18106
55358	32267	18106
3562	39897	18136
35119	32267	18136
29660	32267	18136
3562	32267	18136
8866	24788	18159
3562	54744	18164
4339	12331	18164
3562	12331	18164
20800	12331	18164
42065	32267	18164
33854	32267	18164
60734	32267	18164
4339	32267	18164
35421	32267	18164
3562	32267	18164
20800	32267	18164
31422	32267	18164
2498	32267	18164
42065	25830	18164
4339	25830	18164
31422	25830	18164
2340	25830	18164
61982	11508	18167
35568	12331	18168
62083	12331	18168
58380	256	18182
3562	256	18182
58854	32267	18204
55590	32267	18207
62495	32267	18233
19815	32267	18233
7699	121	18250
3562	49022	18254
3562	47193	18254
30209	32267	18292
22084	32267	18292
35568	32267	18292
51364	32267	18292
63070	32267	18292
57830	32267	18292
30209	8321	18292
35568	8321	18292
63070	8321	18292
57830	8321	18292
53508	32267	18322
8772	51456	18353
8772	63034	18353
45179	63034	18353
8772	56354	18353
26975	56354	18353
45179	56354	18353
8772	20298	18353
55532	32267	18353
717	32267	18353
38162	32267	18353
30209	32267	18353
1699	32267	18353
58834	32267	18353
56632	32267	18353
8772	32267	18353
26975	32267	18353
45179	32267	18353
38162	17920	18353
8772	17920	18353
45179	17920	18353
38162	9907	18353
1699	9907	18353
8772	9907	18353
26975	9907	18353
45179	9907	18353
8772	39387	18361
8772	34574	18361
30122	400	18366
22646	52925	18366
28743	52925	18366
30122	50632	18366
40604	32267	18366
45875	32267	18366
8923	32267	18366
32063	32267	18366
40105	32267	18366
3431	32267	18366
102	32267	18366
22646	32267	18366
30122	32267	18366
28743	32267	18366
572	27068	18386
14439	62356	18386
23442	62356	18386
572	62356	18386
17614	62356	18386
8772	32267	18391
8284	32267	18396
40516	32267	18400
61103	32267	18400
39550	32267	18400
29617	32267	18400
6982	32267	18400
60235	32267	18400
32446	32267	18400
45537	32267	18400
3562	32267	18400
30209	32267	18400
2528	32267	18400
31121	32267	18400
29617	8321	18400
60235	8321	18400
32446	8321	18400
45537	8321	18400
3562	8321	18400
30209	8321	18400
2528	8321	18400
29617	36069	18400
6982	36069	18400
32446	36069	18400
45537	36069	18400
3562	36069	18400
30209	36069	18400
2528	36069	18400
3562	62302	18400
30209	62302	18400
2528	62302	18400
3562	20038	18400
30209	20038	18400
41449	21142	18400
22731	21142	18400
6982	21142	18400
3562	21142	18400
30209	21142	18400
2528	21142	18400
31121	21142	18400
60235	2326	18400
3562	2326	18400
3562	62909	18400
3562	4888	18400
3562	37031	18400
5591	41731	18407
8614	41120	18407
6799	54461	18407
36669	27761	18407
13532	27761	18407
8614	16770	18407
5591	16770	18407
42065	16770	18407
44657	45612	18407
3562	45612	18407
39414	45612	18407
24434	45612	18407
60018	45612	18407
49224	45612	18407
60975	42028	18407
38038	42028	18407
8866	42028	18407
39414	42028	18407
13532	42028	18407
60018	42028	18407
49224	42028	18407
46204	42523	18407
3562	42523	18407
41954	42523	18407
42065	42523	18407
15507	42523	18407
11160	42523	18407
60018	42523	18407
8772	45228	18407
3562	45228	18407
42065	44155	18407
36669	44155	18407
13532	46100	18407
13532	50617	18407
3562	60724	18407
8866	60724	18407
28804	60724	18407
44657	58793	18407
52405	58793	18407
3562	58793	18407
8866	58793	18407
41954	58793	18407
36669	58793	18407
13532	58793	18407
11160	58793	18407
60018	58793	18407
49224	58793	18407
44657	22442	18407
8866	22442	18407
42065	22442	18407
30845	22442	18407
36669	22442	18407
15507	22442	18407
49224	22442	18407
8772	44077	18407
60975	44077	18407
25286	44077	18407
8866	44077	18407
6799	44077	18407
36669	44077	18407
15507	44077	18407
11160	44077	18407
60018	44077	18407
6799	11327	18407
38787	11327	18407
60018	11327	18407
49224	11327	18407
46204	11789	18407
8772	11789	18407
3562	11789	18407
8866	11789	18407
11160	11789	18407
28804	11789	18407
45764	39888	18407
37980	39888	18407
3562	39888	18407
60975	49764	18407
25286	49764	18407
3562	49764	18407
61982	49764	18407
8866	49764	18407
39414	49764	18407
15507	49764	18407
13532	49764	18407
11160	49764	18407
60018	49764	18407
8866	44739	18407
36669	44739	18407
49224	44739	18407
8614	60817	18407
44657	60817	18407
8772	60817	18407
60975	60817	18407
31114	60817	18407
3562	60817	18407
44170	60817	18407
8866	60817	18407
41954	60817	18407
42065	60817	18407
36669	60817	18407
15507	60817	18407
13532	60817	18407
11160	60817	18407
60018	60817	18407
49224	60817	18407
5463	48772	18407
3562	48772	18407
37980	55214	18407
3562	55214	18407
42065	42159	18407
28804	42159	18407
44657	44366	18407
45764	44366	18407
3562	44366	18407
3562	23367	18407
42065	23367	18407
36669	23367	18407
54510	6764	18436
8772	32267	18436
54510	32267	18436
60457	32267	18436
8772	57440	18436
35568	43560	18438
16141	62903	18442
38038	10160	18446
43008	10160	18446
52969	32267	18449
3562	32267	18491
46411	34764	18510
46411	41491	18510
2811	41491	18510
8772	32267	18527
3562	32267	18527
21422	42900	18569
3562	32267	18586
3562	38412	18586
9406	32267	18595
42485	32267	18595
3562	32267	18611
3562	16424	18611
8772	22973	18612
805	27266	18612
41097	32267	18612
52866	32267	18612
35348	32267	18612
59950	32267	18612
3562	32267	18612
805	32267	18612
8772	32267	18612
15011	9243	18612
3562	9243	18612
805	9243	18612
8772	9243	18612
3562	54955	18633
7297	23723	18639
19652	39081	18639
3562	54536	18639
2384	55801	18639
7297	53078	18639
13126	53078	18639
10979	53078	18639
3562	61111	18639
19652	32267	18639
3562	32267	18639
50522	32267	18639
10979	32267	18639
19875	32267	18639
2384	32267	18639
3562	11501	18639
7297	11501	18639
10979	11501	18639
19652	38597	18639
3562	38597	18639
42970	38597	18639
50522	38597	18639
10979	38597	18639
31757	44880	18643
30524	44880	18643
19139	44880	18643
22833	62638	18645
10716	7467	18666
10473	32267	18666
50082	32267	18666
10716	32267	18666
50082	2516	18666
48028	32267	18674
12534	16083	18688
12534	32267	18688
40019	32267	18693
30222	32267	18693
55670	32267	18712
10501	32267	18712
40438	32267	18712
30122	32267	18712
8772	32267	18712
35568	32267	18712
14051	34475	18720
58380	34475	18720
3562	34475	18720
427	50538	18737
53169	62356	18738
19903	37432	18777
33969	32267	18785
5357	32267	18785
32079	32267	18785
8540	32267	18785
33969	16103	18785
5357	16103	18785
59443	32267	18798
10239	32267	18799
8772	26396	18800
8772	32267	18800
3562	32267	18800
48042	15307	18810
8866	48949	18810
48042	47160	18810
9439	47160	18810
3752	59746	18810
21474	59746	18810
51131	59746	18810
8866	37434	18810
3752	37434	18810
47764	37434	18810
9439	37434	18810
1437	30138	18810
9739	30138	18810
43616	32267	18810
46023	32267	18810
51991	32267	18810
59335	32267	18810
19652	32267	18810
1437	32267	18810
8866	32267	18810
9739	32267	18810
24434	32267	18810
12173	32267	18810
3562	32267	18810
30122	32267	18810
48042	32267	18810
34615	32267	18810
55658	32267	18810
4318	32267	18810
3752	32267	18810
21474	32267	18810
229	32267	18810
32747	32267	18810
35421	32267	18810
36823	32267	18810
31871	32267	18810
5854	32267	18810
9439	32267	18810
17358	32267	18810
17358	55980	18810
3562	37659	18810
5854	37659	18810
9439	37659	18810
17358	37659	18810
24434	60543	18810
12173	60543	18810
3562	60543	18810
3562	9987	18810
30122	9987	18810
31871	9987	18810
9439	9987	18810
46023	22427	18810
3562	22427	18810
30122	22427	18810
31871	22427	18810
9439	22427	18810
31871	3879	18810
9439	3879	18810
3562	40209	18810
30122	40209	18810
48042	40209	18810
3562	3488	18810
30122	3488	18810
59335	25472	18810
3562	28521	18823
58196	36069	18823
57443	36069	18823
3562	36069	18823
20824	36069	18823
13120	36069	18823
58196	1293	18823
57443	1293	18823
63070	1293	18823
24035	1293	18823
3562	1293	18823
61982	1293	18823
55296	1293	18823
20824	1293	18823
13120	1293	18823
24437	1293	18823
35568	36069	18824
8891	36069	18824
30122	36069	18824
2528	36069	18824
10501	36069	18824
60747	36069	18824
717	36069	18824
35383	36069	18824
13753	36069	18824
3562	36069	18824
35920	36069	18824
35568	10160	18824
30122	10160	18824
2528	10160	18824
3562	10160	18824
3562	32267	18825
793	46104	18858
7369	46104	18858
3562	41169	18864
46930	41169	18864
8866	62356	18864
50093	55315	18870
3106	2087	18883
58380	32267	18890
3562	32267	18890
8772	32267	18890
51102	33934	18895
3562	32267	18907
60223	32267	18907
8772	40769	18968
35628	32267	18968
8772	32267	18968
35628	50680	18968
8772	50680	18968
44504	46562	18990
50702	46562	18990
30631	7988	19030
8772	46710	19054
3562	46710	19054
44567	32267	19081
26497	32267	19081
8772	32267	19081
8772	57774	19081
43923	26238	19092
45669	61025	19104
27887	20951	19115
3562	44467	19118
31952	49034	19118
27004	49034	19118
20824	49034	19118
8632	49034	19118
13120	49034	19118
3562	49034	19118
2528	49034	19118
51906	49034	19118
27004	10633	19118
37489	10633	19118
61982	10633	19118
13120	10633	19118
7775	10633	19118
3562	10633	19118
51906	10633	19118
31952	33587	19118
625	33587	19118
34364	33587	19118
13120	33587	19118
3562	33587	19118
12668	33587	19118
31952	8468	19118
61982	8468	19118
506	8468	19118
30746	8468	19118
48366	8468	19118
13120	8468	19118
3562	8468	19118
50004	8468	19118
27379	8468	19118
51906	8468	19118
31952	57524	19118
7319	57524	19118
3562	57524	19118
2528	57524	19118
51906	57524	19118
27004	25764	19118
37489	25764	19118
61982	25764	19118
8632	25764	19118
3562	25764	19118
12668	25764	19118
31952	27417	19118
34364	27417	19118
3562	27417	19118
12668	27417	19118
26709	27417	19118
50004	27417	19118
33797	27417	19118
51906	27417	19118
31952	10607	19118
3562	10607	19118
50004	10607	19118
52194	32825	19118
3562	32825	19118
12668	32825	19118
26709	32825	19118
33797	32825	19118
4318	33191	19118
30746	33191	19118
3562	33191	19118
26709	33191	19118
13120	45433	19118
31328	12105	19127
21547	45517	19128
57177	32267	19165
8772	32267	19165
35568	32267	19172
10501	32267	19172
22375	32267	19172
22375	55315	19172
56299	10160	19174
29661	10160	19174
8772	10160	19174
56299	43572	19174
29661	43572	19174
8772	43572	19174
29661	14139	19174
8772	14139	19174
56299	32267	19174
29661	32267	19174
8772	32267	19174
11075	32267	19174
44130	32267	19174
20468	32267	19174
8772	37558	19176
24486	39108	19204
3562	39108	19204
35568	39108	19204
16156	39108	19204
10716	52853	19204
8772	52853	19204
3562	52853	19204
10501	52853	19204
30122	52853	19204
35568	52853	19204
16156	52853	19204
8772	20031	19204
3562	20031	19204
59579	55315	19204
42279	55315	19204
8772	55315	19204
14439	55315	19204
3562	55315	19204
30122	55315	19204
16156	55315	19204
24486	43579	19204
8772	43579	19204
14439	43579	19204
3562	43579	19204
24486	32267	19204
59579	32267	19204
9711	32267	19204
10716	32267	19204
42279	32267	19204
8772	32267	19204
31536	32267	19204
9018	32267	19204
28823	32267	19204
14439	32267	19204
3562	32267	19204
45174	32267	19204
23477	32267	19204
10501	32267	19204
15522	32267	19204
30122	32267	19204
35568	32267	19204
16156	32267	19204
2528	52769	19279
3562	52769	19279
30209	52769	19279
24486	52769	19279
35568	39108	19279
3562	39108	19279
30209	39108	19279
24486	39108	19279
58380	32267	19279
53022	32267	19279
30122	32267	19279
2528	32267	19279
35568	32267	19279
3562	32267	19279
30209	32267	19279
8772	32267	19279
24486	32267	19279
58380	8321	19279
30122	8321	19279
2528	8321	19279
35568	8321	19279
3562	8321	19279
30209	8321	19279
24486	8321	19279
8772	4014	19280
4705	58607	19291
9013	44036	19327
34824	32267	19328
35568	32267	19328
14376	32267	19328
296	32267	19352
10473	32267	19352
8772	32267	19361
30122	32267	19361
19826	33790	19384
55365	1470	19384
10473	57524	19384
19826	57524	19384
55365	57524	19384
61862	32267	19422
59579	32267	19431
2956	32267	19431
23616	32267	19431
57880	32267	19431
45179	32267	19431
47567	32267	19451
24242	48390	19454
36907	48390	19454
1802	48390	19454
33390	48390	19454
33792	48390	19454
24242	30790	19454
36907	30790	19454
1802	30790	19454
33390	30790	19454
33792	30790	19454
12425	40145	19459
30602	32267	19463
3562	29699	19490
684	28299	19500
45669	57907	19500
684	57907	19500
8772	33166	19505
8772	43564	19505
8772	36204	19505
59929	32267	19505
8772	32267	19505
13753	32267	19505
19869	32267	19505
15401	32267	19505
7912	32267	19505
41117	32267	19505
42220	32267	19505
33817	32267	19505
3562	27068	19542
3562	20926	19542
3562	57402	19542
3562	8321	19542
58544	32267	19542
3562	32267	19542
49033	8321	19572
3562	8321	19572
19363	8321	19572
30209	8321	19572
3562	3665	19572
8772	3665	19572
49033	32267	19572
3562	32267	19572
19363	32267	19572
30209	32267	19572
8772	32267	19572
49033	36069	19572
3562	36069	19572
19363	36069	19572
30209	36069	19572
8772	36069	19572
22375	32267	19576
8772	32267	19577
18157	32267	19577
21825	10403	19586
14213	10403	19586
40422	32267	19601
8772	32267	19603
36709	32267	19606
33390	32267	19606
57987	32267	19615
8772	32267	19615
26302	32267	19615
423	32267	19615
423	3922	19615
3562	16195	19627
45658	32267	19627
3562	32267	19627
46516	38784	19641
28861	55315	19664
7713	59472	19697
8772	62356	19708
57057	62356	19708
27757	62356	19708
50173	62356	19708
24304	32267	19708
8772	32267	19708
57057	32267	19708
27757	32267	19708
50173	32267	19708
30122	29826	19710
6266	44322	19710
6266	266	19710
30122	266	19710
6977	266	19710
55295	1712	19718
51376	62356	19718
51472	62356	19718
8797	62356	19718
30222	62356	19718
10716	62356	19718
16138	62356	19718
8772	62356	19718
17215	62356	19718
46179	32267	19718
51472	32267	19718
21298	32267	19718
55295	32267	19718
8447	32267	19718
8797	32267	19718
17236	32267	19718
717	32267	19718
56902	32267	19718
30222	32267	19718
8891	32267	19718
10716	32267	19718
21361	32267	19718
16138	32267	19718
10473	32267	19718
8772	32267	19718
17215	32267	19718
3562	32267	19718
24486	32267	19718
25202	32267	19718
21298	26457	19718
8797	26457	19718
717	26457	19718
16138	26457	19718
8772	26457	19718
25202	26457	19718
46179	32588	19718
51376	32588	19718
21298	32588	19718
55295	32588	19718
8447	32588	19718
8797	32588	19718
717	32588	19718
30222	32588	19718
8891	32588	19718
